,Level,Offers Remote,Publish Time,Salary,Title,Close Time,State,Collaboration Type
3923,S,False,2020-09-07 12:57:17,8,کارشناس / کارشناس ارشد هوش مصنوعی,2020-09-21 22:13:58,C,FT
3928,J,False,2020-10-06 11:50:03,12,Back-end Developer (Golang),2020-12-03 21:25:06,C,FT
3930,S,False,2021-02-20 17:48:10,12,برنامه‌نویس و طراح قالب ارشد WordPress,2021-04-12 03:00:10,C,FT
3931,S,True,2020-12-14 16:12:39,12,برنامه‌نویس ارشد بک‌اند (Node.js),2021-02-07 12:10:19,C,FT
3932,S,True,2020-10-10 03:32:15,12,توسعه‌دهنده FullStack,2020-12-10 03:00:10,C,FT
3933,J,False,2020-09-21 17:37:23,12,توسعه‌دهنده Full-Stack,2020-11-21 03:00:11,C,FT
3934,S,False,2020-10-10 12:59:34,4,توسعه‌دهنده Front-end,2020-10-10 13:35:32,A,FT
3935,S,True,2020-11-14 09:57:01,12,توسعه‌دهنده ارشد Front-end,2021-01-14 03:00:10,C,FT
3938,S,True,2020-09-19 12:31:49,8,توسعه‌دهنده فرانت اند ( ری اکت ),2020-11-19 03:00:11,C,FT
3940,J,False,2020-10-20 16:01:39,4,Go Developer,2020-12-20 03:00:11,C,FT
3942,S,False,2020-09-30 14:26:47,12,توسعه‌دهنده backend nodejs,2020-11-30 03:00:11,C,FT
3943,J,True,2020-12-16 12:41:07,6,Front-end Developer (Angular),2021-02-15 03:00:11,C,FT
3945,S,False,2020-10-20 16:03:18,12,برنامه‌نویس (Front-end (ReactJS,2020-10-26 09:32:55,C,FT
3950,S,False,2021-05-15 10:49:04,12,توسعه‌دهنده Back-end,2021-06-25 03:00:12,C,FT
3954,S,False,2020-10-11 10:07:03,12,برنامه‌نویس (Front-end (ReactJS,2020-10-19 15:46:07,C,FT
3957,S,False,2020-11-02 10:44:46,6,توسعه‌دهنده back-end,2021-01-02 03:10:30,C,FT
3958,S,True,2020-12-12 12:02:07,6,Embedded Linux Developer,2021-02-11 03:00:11,C,PT
3959,S,False,2020-12-13 13:13:09,6,توسعه‌دهنده وب با استک LAMP,2021-02-12 03:00:10,C,FT
3960,S,False,2020-12-19 10:58:27,12,Senior Front-end Developer,2021-02-18 03:00:11,C,FT
3962,S,False,2020-11-11 12:47:47,12,Front-end Developer,2020-12-28 15:26:34,C,FT
3963,J,False,2020-10-06 11:51:28,12,DevOps Engineer,2020-12-06 03:00:11,C,FT
3964,S,False,2020-07-25 15:11:26,8,(Front-end Developer (React,2020-09-24 03:00:09,C,FT
3965,S,False,2020-11-29 12:47:07,12,برنامه‌نویس ارشد NodeJS,2021-01-29 03:00:10,C,FT
3966,J,True,2021-05-19 13:52:21,12,مدیریت سرور و کوبرنتیس,,PB,FT
3967,J,True,2020-09-23 18:40:50,4,برنامه‌نویس تحت وب,2020-11-23 03:00:11,C,FT
3969,S,True,2020-07-25 11:32:15,6,برنامه‌نویس جاوا,2020-09-24 03:00:09,C,FT
3970,S,False,2020-07-25 11:32:06,6,برنامه‌نویس جنگو,2020-09-24 03:00:09,C,FT
3973,S,False,2020-07-25 11:30:43,6,Python Django Backend Developer,2020-09-24 03:00:09,C,FT
3974,J,False,2020-07-25 11:28:18,4,برنامه‌نویس (PHP (Laravel,2020-09-24 03:00:09,C,FT
3975,J,False,2020-07-25 11:27:46,4,توسعه‌دهنده Vue.js,2020-09-24 03:00:09,C,FT
3978,S,True,2020-07-25 11:29:12,6,React Developer (دورکاری),2020-09-24 03:00:09,C,FT
3979,S,False,2020-07-25 11:28:30,12,برنامه‌نویس فول استک Angular + NodeJS,2020-09-24 03:00:09,C,FT
3981,J,True,2020-10-13 12:22:55,1,آموزش برنامه‌نویسی به نوجوانان,2020-12-13 03:00:10,C,PT
3982,S,False,2020-10-06 12:03:23,12,Senior NodeJs Developer,2020-12-06 03:00:11,C,FT
3983,S,False,2020-09-30 11:17:28,8,برنامه‌نویس Java,2020-11-30 03:00:11,C,FT
3986,J,True,2020-09-07 12:54:06,6,برنامه‌نویس (Python (Django Framework,2020-10-04 16:43:46,C,FT
3990,S,True,2020-07-26 22:15:43,12,برنامه‌نویس حرفه‌ای موبایل,2020-09-25 03:00:09,C,PR
3994,J,False,2020-12-08 12:17:53,3,Front-end Developer ( junior ),2021-02-07 03:00:11,C,FT
3996,J,False,2020-10-06 12:03:57,6,Junior NodeJs Developer,2020-12-06 03:00:10,C,FT
3997,S,False,2020-08-10 18:09:41,3,برنامه‌نویس Full-Stack Web Developer,2020-10-10 03:00:09,C,PT
4000,S,True,2020-10-31 00:03:28,12,توسعه‌دهنده Back-end,2020-12-30 03:00:10,C,FT
4001,S,False,2020-08-20 10:01:26,6,برنامه‌نویس ری اکت (React),2020-09-26 09:06:41,C,FT
4004,S,False,2021-05-11 00:59:36,8,برنامه‌نویس وردپرس,2021-06-20 03:00:12,C,FT
4005,J,True,2020-12-14 10:28:19,8,توسعه‌دهنده‌ Front-end,2021-02-13 03:00:12,C,FT
4006,J,False,2020-10-13 13:18:48,4,توسعه‌دهنده Laravel,2020-11-30 11:29:58,C,FT
4009,J,False,2020-09-26 11:53:57,12,توسعه‌دهنده بلاکچین و کیف‌پول,2020-10-25 22:09:32,C,FT
4010,S,True,2020-12-12 12:35:08,12,Back-end) Senior Java Developer),2021-02-11 03:00:11,C,FT
4011,S,False,2020-11-10 11:17:04,8,Senior Django Developer,2021-01-10 03:00:11,C,FT
4013,S,True,2020-11-17 11:05:06,12,DataOps Engineer,2021-01-17 03:00:11,C,FT
4015,S,False,2020-11-30 11:07:03,8,کارشناس فنی پشتیبانی سیستم,2021-01-20 13:40:49,C,FT
4016,S,False,2020-09-21 13:19:09,12,Full-Stack Developer .NET,2020-11-21 03:00:12,C,FT
4020,S,True,2020-11-18 12:52:06,12,Business Data Scientist,2021-01-18 03:00:11,C,FT
4021,S,True,2020-11-17 11:05:31,12,Machine Learning Engineer,2021-01-17 03:00:11,C,FT
4022,S,True,2020-08-06 16:51:59,12,Data Analyst,2020-10-06 03:00:10,C,FT
4023,S,True,2020-08-06 16:51:57,12,Frontend Developer,2020-10-06 03:00:10,C,FT
4025,J,False,2021-03-01 17:59:39,3,برنامه‌نویس وب + کارآموزی,2021-04-19 03:00:11,C,FT
4027,J,False,2020-12-23 11:55:07,6,برنامه‌نویس Full-Stack,2021-02-22 03:00:11,C,FT
4029,J,True,2020-10-20 16:09:04,6,توسعه‌دهنده back-end,2020-12-20 03:00:11,C,PT
4030,S,True,2020-10-26 13:31:28,6,برنامه‌نویس c#,2020-12-26 03:00:10,C,FT
4033,S,True,2021-01-16 11:44:23,12,Senior UI Designer,2021-02-15 11:11:41,C,FT
4034,J,False,2020-09-26 15:32:37,4,کارشناس هوش تجاری,2020-11-26 03:00:11,C,FT
4035,S,True,2020-11-30 11:08:06,8,توسعه‌دهنده (Front-end Developer (React,2021-01-30 03:00:11,C,FT
4036,S,True,2020-09-30 16:03:49,4,طراح وب سایت,2020-11-30 03:00:11,C,FT
4037,J,True,2020-11-19 11:49:36,3,توسعه‌دهنده Front end مسلط به vuejs,2021-01-19 03:00:10,C,FT
4038,S,False,2020-11-27 13:49:45,12,توسعه‌دهنده اندروید - Android Developer,2021-01-27 03:00:12,C,FT
4039,S,False,2020-08-20 15:24:56,4,توسعه‌دهنده Django,2020-10-20 03:00:09,C,FT
4040,S,False,2020-10-05 10:18:14,8,برنامه‌نویس ارشد (PHP),2020-12-05 03:00:10,C,FT
4041,S,False,2020-10-06 12:04:13,12,برنامه‌نویس (Front-end (ReactJS,2020-10-11 08:49:05,C,FT
4042,J,True,2020-08-20 10:07:22,6,توسعه‌دهنده Front-end - React,2020-10-20 03:00:09,C,PR
4044,S,False,2020-08-17 14:34:52,12,Senior Software Engineer,2020-09-26 15:53:15,C,FT
4046,S,True,2020-08-12 12:22:32,4,برنامه‌نویس طراح و توسعه‌دهنده وردپرس,2020-10-12 03:00:10,C,PT
4047,S,False,2020-08-20 10:14:51,8,توسعه‌دهنده WordPress,2020-10-20 03:00:09,C,FT
4048,S,False,2020-10-05 10:19:10,12,برنامه‌نویس (Front-end (ReactJS,2020-10-06 09:26:24,C,FT
4050,J,False,2020-08-20 10:02:15,6,توسعه‌دهنده Front-end,2020-10-20 03:00:09,C,FT
4053,S,False,2020-10-05 10:18:50,12,برنامه‌نویس (Back-End (ASP.NET,2020-10-06 09:26:47,C,FT
4054,J,False,2020-10-07 10:21:22,4,برنامه‌نویس Front-end (تبریز),2020-12-07 03:00:11,C,FT
4055,S,False,2020-10-04 16:43:45,6,برنامه‌نویس ارشد PHP,2020-12-04 03:00:11,C,FT
4056,S,True,2020-08-20 10:15:56,6,کارشناس فروش و مذاکره,2020-10-20 03:00:09,C,FT
4059,S,True,2020-12-10 14:34:04,12,توسعه‌دهنده Node.js,2021-02-09 03:00:11,C,PT
4060,S,True,2020-09-06 18:09:36,8,طراح رابط کاربری UI/UX,2020-10-06 09:26:57,C,FT
4061,J,True,2020-09-10 09:56:56,12,برنامه‌نویس React Native,2020-11-10 03:00:10,C,PT
4064,J,False,2021-02-13 16:09:31,12,توسعه‌دهنده Ionic,2021-04-07 03:00:11,C,FT
4065,S,True,2021-02-13 16:20:10,12,توسعه‌دهنده Front-end,2021-04-07 03:00:11,C,PT
4066,J,False,2020-11-30 11:13:11,8,برنامه‌نویس J2EE,2021-01-30 03:00:11,C,FT
4069,S,False,2020-07-28 13:01:20,8,برنامه‌نویس ارشد Back-End,2020-09-27 03:00:10,C,FT
4070,J,True,2020-07-28 11:28:47,6,SAP-ERP Developer,2020-09-27 03:00:10,C,FT
4071,S,True,2020-07-28 11:28:12,6,برنامه‌نویس Ruby on Rails,2020-09-27 03:00:10,C,FT
4072,S,True,2020-07-28 11:27:59,6,کارشناس Devops,2020-09-27 03:00:10,C,FT
4073,S,False,2020-07-28 11:27:46,8,توسعه‌دهنده Front-end,2020-09-27 03:00:10,C,FT
4074,S,True,2020-07-28 11:27:41,8,(Back-End Developer (Ruby,2020-09-27 03:00:10,C,FT
4075,S,False,2020-07-28 11:27:10,3,کارشناس اسکرام مستر,2020-09-27 03:00:10,C,PR
4076,S,False,2020-07-28 11:26:25,12,توسعه‌دهنده ارشد Front-end,2020-09-27 03:00:10,C,FT
4080,J,False,2020-11-30 11:13:42,4,توسعه‌دهنده Front-end,2021-01-30 03:00:11,C,FT
4081,J,False,2020-08-05 14:53:30,4,برنامه‌نویس PHP,2020-10-05 03:00:09,C,FT
4082,S,True,2020-12-12 10:07:18,6,برنامه‌نویس جاوا,2021-02-11 03:00:11,C,PT
4084,S,False,2020-08-05 14:53:21,8,توسعه‌دهنده Front-end,2020-10-05 03:00:09,C,FT
4085,J,False,2020-08-05 14:53:04,6,برنامه‌نویس Front-end,2020-10-05 03:00:09,C,FT
4087,J,False,2020-09-30 16:17:24,8,توسعه‌دهنده Front-end,2020-11-30 03:00:11,A,FT
4088,J,False,2020-11-30 11:14:46,12,توسعه‌دهنده Front-end,2021-01-30 03:00:11,C,FT
4090,M,False,2021-02-13 15:51:33,8,مدیر IT,2021-04-07 03:00:11,C,FT
4093,J,True,2020-10-06 13:38:10,12,Full-Stack Developer,2020-12-06 03:00:10,C,FT
4094,S,False,2020-11-29 10:23:13,12,توسعه‌دهنده Front-end,2021-01-29 03:00:10,C,FT
4095,S,False,2020-10-26 15:44:08,12,برنامه‌نویس (Front-end (ReactJS,2020-10-27 22:04:01,C,FT
4096,J,False,2020-10-07 13:01:33,6,Data Base Administrator,2020-12-07 03:00:11,C,PR
4097,S,True,2020-12-15 10:49:18,12,کارشناس Devops,2021-02-07 12:10:25,C,FT
4098,J,True,2021-02-28 13:22:00,12,توسعه‌دهنده Back-end,2021-04-19 03:00:12,C,PT
4101,S,True,2020-10-08 12:09:46,8,برنامه‌نویس ارشد (PHP-Laravel),2020-12-08 03:00:12,C,FT
4102,S,False,2020-10-04 11:48:15,8,توسعه‌دهنده Python,2020-12-04 03:00:11,C,FT
4104,J,False,2021-01-27 16:52:14,8,کارشناس BI,2021-03-24 03:00:11,C,FT
4105,S,True,2020-09-14 22:27:15,12,PHP Developer - Laravel,2020-11-14 03:00:09,C,FT
4106,S,False,2020-10-20 10:45:02,8,برنامه‌نویس ارشد ASP .NET Core (مشهد),2020-12-20 03:00:11,C,FT
4107,S,True,2020-09-18 00:07:52,6,برنامه‌نویس اندروید (Android),2020-10-10 13:47:44,C,PT
4108,S,True,2020-09-14 22:28:45,6,iOS Developer,2020-10-10 13:48:04,C,PT
4110,S,False,2020-08-13 15:46:46,12,Frontend Engineer,2020-10-13 03:00:10,C,FT
4111,S,False,2020-08-13 15:45:07,12,PHP Back-End Developer,2020-10-13 03:00:10,C,FT
4112,S,False,2020-08-13 15:39:43,8,Front-end Developer,2020-10-13 03:00:10,C,FT
4113,J,False,2021-01-30 16:51:14,4,توسعه‌دهنده Laravel,2021-02-15 13:30:07,A,FT
4114,J,False,2020-10-07 10:20:14,3,Node.js Developer,2020-12-07 03:00:11,C,FT
4116,S,False,2020-10-04 10:31:12,6,توسعه‌دهنده وب اپلیکیشن لاراول,2020-12-04 03:00:11,C,FT
4117,S,False,2020-10-04 11:18:18,12,برنامه‌نویس ASP.NET MVC,2020-12-04 03:00:11,C,FT
4124,J,True,2020-08-11 17:23:43,6,توسعه‌دهنده iOS,2020-10-11 03:00:10,C,FT
4125,J,True,2020-08-11 17:22:06,4,توسعه‌دهنده iOS,2020-10-11 03:00:10,C,PT
4126,J,True,2020-08-11 17:21:50,3,توسعه‌دهنده Android,2020-10-11 03:00:10,C,PT
4127,J,True,2020-08-11 10:12:41,2,برنامه‌نویس لاراول,2020-10-11 03:00:10,C,PR
4130,S,True,2020-09-14 22:24:56,8,ReactJS Developer,2020-11-14 03:00:09,C,FT
4131,S,False,2020-10-06 13:37:35,12,برنامه‌نویس (Back-End (ASP.NET,2020-10-11 08:48:43,C,FT
4132,S,False,2020-10-11 10:06:29,12,برنامه‌نویس (Back-End (ASP.NET,2020-10-26 21:23:38,C,FT
4134,S,False,2020-10-11 10:07:22,12,برنامه‌نویس (Front-end (ReactJS,2020-10-19 15:45:24,C,FT
4135,S,True,2020-10-26 13:31:49,8,توسعه‌دهنده ارشد Java - دورکاری,2020-12-06 10:29:05,C,FT
4136,S,False,2020-10-04 11:23:23,12,برنامه‌نویس (Front-end (ReactJS,2020-10-11 08:49:30,C,FT
4138,S,False,2020-12-14 18:11:12,12,توسعه‌دهنده Front-end,2021-02-13 03:00:12,C,PT
4139,J,False,2020-10-25 03:47:47,6,توسعه‌دهنده back-end,2020-12-25 03:00:11,C,FT
4140,S,False,2021-03-01 15:40:52,12,توسعه‌دهنده ارشد (Back-end (.NET Core,2021-04-19 03:00:12,C,FT
4141,J,True,2020-10-11 12:01:55,4,توسعه‌دهنده mobile,2020-12-11 03:00:11,C,FT
4144,S,False,2020-11-17 11:11:20,12,backend Yii,2021-01-17 03:00:11,C,FT
4149,J,False,2021-02-13 09:03:59,3,پشتیبان نرم افزار و سخت افزار,2021-04-07 03:00:12,C,FT
4151,S,False,2020-10-21 11:03:26,8,توسعه‌دهنده Python,2020-12-21 03:00:10,C,FT
4155,J,False,2020-11-01 00:56:10,8,برنامه‌نویس PHP,2020-12-31 03:00:10,C,FT
4156,S,True,2020-12-12 10:44:17,12,برنامه‌نویس Node.js,2021-01-11 00:48:36,C,FT
4158,J,False,2021-01-11 15:37:23,4,توسعه‌دهنده Front-end,2021-03-12 10:50:48,C,FT
4159,S,False,2020-10-20 16:22:12,12,توسعه‌دهنده Back-End,2020-12-20 03:00:10,C,FT
4160,J,True,2021-03-01 16:41:35,6,برنامه‌نویس ویندوز #C و SQL Server,2021-04-19 03:00:12,C,FT
4162,S,False,2020-09-29 15:12:38,8,توسعه‌دهنده React Native,2020-11-29 03:00:11,C,FT
4163,S,False,2020-10-04 11:22:21,4,طراح سایت ( وردپرس ),2020-11-29 19:51:52,C,FT
4164,S,True,2020-10-20 16:15:25,6,برنامه‌نویس React,2020-12-20 03:00:11,C,FT
4167,J,False,2020-10-12 11:00:02,4,توسعه‌دهنده Full Stack,2020-11-12 13:29:10,C,FT
4168,J,False,2020-10-12 11:38:35,1,برنامه‌نویس وردپرس و PHP,2020-12-12 03:00:11,C,FT
4170,S,False,2020-09-20 13:46:36,8,توسعه‌دهنده Front-end,2020-10-20 14:13:21,C,FT
4172,S,False,2020-08-12 12:30:07,8,(Front-end Developer (React,2020-10-12 03:00:10,C,FT
4173,J,False,2020-08-12 12:28:25,4,ASP.NET Full Stack Developer,2020-10-12 03:00:10,C,FT
4174,S,True,2020-08-12 12:22:59,4,برنامه‌نویس ASP.NET MVC core,2020-10-12 03:00:10,C,FT
4176,J,False,2020-08-12 14:57:49,12,Data scientist,2020-10-12 03:00:10,C,FT
4178,J,True,2020-10-20 16:01:01,8,توسعه‌دهنده وب,2020-12-20 03:00:11,C,FT
4179,S,False,2020-10-25 03:48:11,12,توسعه‌دهنده back-end,2020-12-25 03:00:11,C,FT
4183,M,False,2020-09-20 15:21:25,12,مدیر فنی (CTO),2020-10-20 14:17:20,C,FT
4184,J,True,2020-10-13 12:23:14,2,آموزش برنامه‌نویسی به نوجوانان,2020-12-13 03:00:10,C,PT
4185,S,False,2020-10-24 10:25:28,12,Senior Software Engineer - Platform Team,2020-12-24 03:00:11,C,FT
4186,S,False,2020-11-10 12:01:37,4,Back-End Developer .NET ساکن همدان,2021-01-10 03:00:11,C,FT
4187,J,False,2020-10-20 10:43:08,4,کارشناس DevOps,2020-12-20 03:00:11,C,FT
4188,S,False,2020-10-21 10:43:46,12,Site Reliability Engineer-Infra team,2020-12-21 03:00:10,C,FT
4189,J,False,2020-11-10 12:01:56,4,Front-end (Angular) ساکن همدان,2021-01-10 03:00:11,C,FT
4191,S,False,2021-05-11 00:58:35,8,برنامه‌نویس NodeJs,2021-06-20 03:00:12,C,FT
4192,S,False,2020-10-21 10:46:49,12,Data Scientist - Pricing team,2020-12-21 03:00:10,C,FT
4193,J,False,2020-12-16 11:56:16,8,توسعه‌دهنده Front-end,2021-02-03 09:37:53,C,FT
4195,S,False,2021-05-12 12:46:07,12,برنامه‌نویس ReactJS,2021-06-22 03:00:11,C,FT
4197,S,False,2020-10-21 11:07:52,8,اسکرام مستر,2020-12-21 03:00:10,C,FT
4199,J,True,2021-01-27 16:54:26,6,برنامه‌نویس React Native,2021-03-24 03:00:11,C,PT
4200,S,False,2021-05-25 20:42:59,6,توسعه‌دهنده وردپرس,,PB,FT
4204,J,False,2020-11-07 11:11:25,8,Front-end(React) Developer,2021-01-07 03:00:11,C,FT
4208,J,False,2020-08-13 15:00:25,2,توسعه‌دهنده Front-end,2020-10-13 03:00:10,C,FT
4209,J,False,2020-08-13 14:59:38,3,توسعه‌دهنده Back-End,2020-10-13 03:00:10,C,FT
4211,S,False,2020-10-26 13:29:37,12,senior Laravel developer,2020-11-08 10:09:47,C,FT
4220,S,True,2020-10-27 10:40:33,2,C#برنامه‌نویس,2020-12-27 03:00:10,C,PR
4221,S,True,2020-08-21 17:08:33,12,توسعه‌دهنده Full Stack (PHP (Laravel,2020-10-21 03:00:14,C,FT
4223,J,True,2020-11-07 11:25:48,8,DevOps Engineer,2021-01-07 03:00:11,C,FT
4224,J,True,2020-11-11 12:15:23,8,back-end developer,2021-01-11 03:20:14,C,FT
4227,S,False,2020-09-19 12:24:02,8,برنامه‌نویس ارشد Front-end,2020-11-19 03:00:11,C,FT
4228,S,False,2020-09-19 12:23:33,8,برنامه‌نویس ارشد NodeJS,2020-11-19 03:00:11,C,FT
4229,J,True,2020-10-13 12:25:52,8,Python Developer,2020-10-15 22:58:44,C,PR
4230,S,True,2020-10-24 10:34:11,12,توسعه‌دهنده back end,2020-12-24 03:00:11,C,PR
4232,S,False,2020-10-21 13:10:04,12,برنامه‌نویس (Front-end (React Js,2020-12-06 11:38:11,C,FT
4233,S,False,2021-01-06 15:24:12,12,توسعه‌دهنده Front-end(React),2021-03-08 03:00:10,C,FT
4235,J,False,2020-10-21 13:10:43,4,توسعه‌دهنده Laravel,2020-12-21 03:00:10,C,FT
4237,J,True,2020-09-19 09:24:05,12,توسعه‌دهنده Back-end,2020-11-19 03:00:11,C,PT
4240,S,True,2020-10-13 13:15:04,12,Senior Back-End Developer,2020-10-26 08:44:45,C,FT
4241,S,True,2020-10-13 13:12:25,8,برنامه‌نویس Full-Stack,2020-10-28 13:23:01,C,FT
4244,J,False,2020-10-05 14:16:10,4,Front-end Developer,2020-12-05 03:00:10,C,FT
4246,S,False,2020-10-21 11:05:32,8,توسعه‌دهنده Vue.js,2020-12-21 03:00:10,C,FT
4247,S,False,2021-05-10 16:27:58,12,برنامه‌نویس Vue.js,2021-06-20 03:00:12,C,FT
4248,S,True,2020-10-24 10:28:13,12,توسعه‌دهنده React Native,2020-12-24 03:00:11,C,PR
4249,S,True,2020-10-24 10:32:49,6,توسعه‌دهنده ارشد Django) Back-End),2020-12-24 03:00:11,C,PT
4250,S,True,2020-10-24 10:24:57,8,طراح UI/UX,2020-12-24 03:00:11,C,FT
4251,J,False,2020-10-14 10:10:25,6,Full Stack Developer,2020-12-14 03:00:11,C,FT
4252,J,True,2020-10-24 10:01:14,8,طراح الگوریتم معاملاتی,2020-12-24 03:00:11,C,PT
4253,J,False,2021-01-27 17:16:18,8,توسعه‌دهنده وب,2021-03-24 03:00:11,C,FT
4255,J,True,2020-11-15 09:42:24,6,برنامه‌نویس Front-end,2021-01-15 03:00:11,C,FT
4256,J,True,2020-09-20 13:16:21,4,"توسعه‌دهنده PHP , Laravel",2020-11-20 03:00:11,C,FT
4258,J,False,2020-11-16 16:34:14,8,برنامه‌نویس vuejs,2021-01-16 03:00:11,C,PT
4259,S,False,2020-11-23 16:40:55,12,Data Engineer,2021-01-23 03:00:11,C,FT
4260,J,False,2020-10-25 03:49:07,6,Front-end Developer,2020-12-25 03:00:11,C,FT
4265,J,True,2020-11-03 13:05:04,12,Quality Assurance (QA) Software Tester,2021-01-03 03:00:11,C,FT
4266,J,True,2020-11-03 13:03:18,4,توسعه‌دهنده Front-end,2021-01-03 03:00:11,C,FT
4271,J,True,2020-10-14 10:10:48,3,توسعه‌دهنده Front-end,2020-10-26 08:44:37,C,FT
4272,J,False,2020-10-24 10:18:23,12,برنامه‌نویس Front-end در اصفهان,2020-12-24 03:00:11,C,FT
4275,S,True,2020-10-14 10:06:17,6,برنامه‌نویس Front-end,2020-10-28 13:22:54,C,FT
4276,S,True,2020-12-10 14:35:05,8,برنامه‌نویس زامارین(Xamarin.Forms),2021-01-01 22:55:18,C,FT
4278,S,True,2020-11-03 13:02:43,12,Scrum Master / Agile Delivery Manager,2021-01-03 03:00:11,C,FT
4280,S,True,2020-09-09 16:45:40,12,توسعه‌دهنده Front End,2020-11-09 03:00:10,C,FT
4281,S,False,2020-11-02 10:42:33,6,طراح وردپرس,2021-01-02 03:10:30,C,FT
4285,S,True,2020-10-24 10:14:36,8,برنامه‌نویس با فریمورک فلاتر,2020-12-24 03:00:11,C,FT
4287,S,False,2020-08-15 12:06:19,4,توسعه‌دهنده ارشد وب,2020-10-15 03:00:09,C,FT
4289,S,True,2020-08-16 14:02:50,1,برنامه‌نویس ربات تلگرامی,2020-10-16 03:00:09,C,PR
4290,S,True,2020-08-15 10:52:55,8,توسعه‌دهنده Front-end,2020-10-15 03:00:09,C,PR
4292,S,True,2020-08-15 10:52:06,8,برنامه‌نویس #C,2020-10-15 03:00:09,C,PR
4293,J,True,2020-08-15 10:51:51,3,برنامه‌نویس .NET Core,2020-10-15 03:00:09,C,PR
4295,S,False,2020-08-15 10:59:21,12,برنامه‌نویس ارشد BackEnd,2020-10-15 03:00:09,C,FT
4296,S,False,2021-04-27 16:47:20,12,Senior Mobile Developer (Flutter),2021-06-07 03:00:21,C,FT
4298,J,True,2020-08-16 16:32:59,3,توسعه‌دهنده Front-end,2020-10-16 03:00:09,C,PR
4299,S,False,2020-08-25 18:14:57,12,Senior Android Developer,2020-10-25 03:00:09,C,FT
4301,S,False,2020-08-16 10:28:30,8,برنامه‌نویس Python,2020-10-16 03:00:09,C,FT
4302,S,False,2020-08-16 10:27:09,6,برنامه‌نویس PHP,2020-10-16 03:00:09,C,FT
4305,S,True,2020-12-14 11:12:03,12,توسعه‌دهنده‌ ارشد Front-end,2021-02-13 03:00:12,C,FT
4308,S,True,2020-10-24 10:12:15,12,Web Developer,2020-12-24 03:00:11,C,FT
4310,S,True,2020-11-15 09:50:36,12,مدیر فنی Back-end,2021-01-15 03:00:11,C,FT
